,ID,Name,Latitude,Longitude,BikesAvailable,EmptySlots,Installed,Locked,Temporary,UpdateTime
495,556,"Heron Quays DLR, Canary Wharf",51.502660999999996,-0.021596,21.0,6,True,False,False,10:30
496,557,"King Edward Street, St Pauls",51.516009999999994,-0.0985,18.0,1,True,False,False,10:30
497,554,"Aberfeldy Street, Poplar",51.513548,-0.005659,14.0,2,True,False,False,10:30
498,555,"Westfield Eastern Access Road, Shepherd's Bush",51.509423999999996,-0.219712,32.0,23,True,False,False,10:30
499,552,"Watney Street, Shadwell",51.511542,-0.056666999999999995,3.0,24,True,False,False,10:30
500,553,"Regent's Row , Haggerston",51.535678000000004,-0.062546,4.0,14,True,False,False,10:30
501,566,"Westfield Ariel Way, White City",51.509158,-0.22410300000000002,38.0,4,True,False,False,10:30
502,565,"Selby Street, Whitechapel",51.521905,-0.063386,0.0,17,True,False,False,10:30
503,564,"Somerset House, Strand",51.509943,-0.117619,18.0,23,True,False,False,10:30
504,563,"Preston's Road, Cubitt Town",51.499286,-0.009152,19.0,6,True,False,False,10:30
505,562,"Bury Place, Holborn",51.51746,-0.12335,18.0,3,True,False,False,10:30
506,561,"Rectory Square, Stepney",51.518369,-0.043371,5.0,14,True,False,False,10:30
507,560,"Ladbroke Grove Central, Notting Hill",51.511624,-0.205921,0.0,21,True,False,False,10:30
508,574,"Eagle Wharf Road, Hoxton",51.533559999999994,-0.09315,0.0,45,True,False,False,10:30
509,573,"Limerston Street, Chelsea",51.485587,-0.18119000000000002,12.0,6,True,False,False,10:30
510,572,"Greenland Road, Camden Town",51.539099,-0.141728,1.0,35,True,False,False,10:30
511,571,"Westfield Southern Terrace ,Shepherd's Bush",51.506256,-0.21833699999999998,17.0,12,True,False,False,10:30
512,570,"Upper Bank Street, Canary Wharf",51.503083000000004,-0.017676,28.0,8,True,False,False,10:30
513,569,"Pitfield Street Central, Hoxton",51.53213,-0.08299,1.0,21,True,False,False,10:30
514,568,"Bishop's Bridge Road West, Bayswater",51.51616,-0.18697,0.0,18,True,False,False,10:30
515,516,"Chrisp Street Market, Poplar",51.5112,-0.014438,16.0,2,True,False,False,10:30
516,517,"Ford Road, Old Ford",51.532513,-0.033085,7.0,11,True,False,False,10:30
517,518,"Antill Road, Mile End",51.528224,-0.037471,8.0,21,True,False,False,10:30
518,519,"Teviot Street, Poplar",51.518811,-0.011662,22.0,11,True,False,False,10:30
519,512,"Pritchard's Road, Bethnal Green",51.532090999999994,-0.06142,12.0,17,True,False,False,10:30
520,513,"Watney Market, Stepney",51.51422279999999,-0.055656,29.0,21,True,False,False,10:30
521,514,"Portman Square, Marylebone",51.516203999999995,-0.155525,16.0,1,True,False,False,10:30
522,515,"Russell Gardens, Holland Park",51.500088,-0.21131599999999998,8.0,16,True,False,False,10:30
523,524,"Lancaster Gate , Bayswater",51.511654,-0.179668,6.0,32,True,False,False,10:30
524,525,"Churchill Place, Canary Wharf",51.504714,-0.014293,18.0,0,True,False,False,10:30
525,526,"Lancaster Drive, Blackwall",51.503143,-0.008428,18.0,9,True,False,False,10:30
526,527,"Hansard Mews, Shepherds Bush",51.503802,-0.215808,17.0,2,True,False,False,10:30
527,520,"Bancroft Road, Bethnal Green",51.526041,-0.047218,5.0,16,True,False,False,10:30
528,521,"Driffield Road, Old Ford",51.534137,-0.037366,4.0,15,True,False,False,10:30
529,522,"Clinton Road, Mile End",51.525940999999996,-0.036017,8.0,27,True,False,False,10:30
530,523,"Langdon Park, Poplar",51.51549,-0.013475,18.0,5,True,False,False,10:30
531,533,"Wellington Row, Bethnal Green",51.528222,-0.069743,1.0,31,True,False,False,10:30
532,532,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,61.0,2,True,False,False,10:30
533,535,"Gloucester Avenue, Camden Town",51.537349,-0.147154,0.0,23,True,False,False,10:30
534,534,"Goldsmiths Row, Haggerston",51.531864,-0.066035,5.0,21,True,False,False,10:30
535,529,"Manresa Road, Chelsea",51.486892,-0.170983,15.0,2,True,False,False,10:30
536,528,"Clarges Street, West End",51.507326,-0.14582699999999998,16.0,0,True,False,False,10:30
537,531,"Twig Folly Bridge, Mile End",51.530326,-0.042744,3.0,17,True,False,False,10:30
538,530,"Newby Place, Poplar",51.508896,-0.012412999999999999,12.0,6,True,False,False,10:30
539,541,"Green Park Station, West End",51.506613,-0.142844,22.0,4,True,False,False,10:30
540,540,"Albany Street, Regent's Park",51.528302000000004,-0.144466,0.0,25,True,False,False,10:30
541,543,"Lansdowne Walk, Notting Hill",51.509591,-0.20466600000000001,14.0,7,True,False,False,10:30
542,542,"Salmon Lane, Limehouse",51.514115000000004,-0.033828,19.0,13,True,False,False,10:30
543,537,"Old Montague Street, Whitechapel",51.51793,-0.067937,2.0,16,True,False,False,10:30
544,536,"Queensbridge Road, Haggerston",51.53385,-0.06992000000000001,10.0,25,True,False,False,10:30
545,539,"Hoxton Station, Haggerston",51.531090999999996,-0.075901,5.0,17,True,False,False,10:30
546,538,"Naval Row, Blackwall",51.508981,-0.0069900000000000006,20.0,1,True,False,False,10:30
547,610,"Danvers Street, West Chelsea",51.48256792,-0.172078187,19.0,1,True,False,False,10:30
548,611,"Princedale Road , Holland Park",51.50646524,-0.208486599,15.0,5,True,False,False,10:30
549,608,"Colet Gardens, Hammersmith",51.491093,-0.216493,18.0,12,True,False,False,10:30
550,609,"Sugden Road, Battersea",51.46512358,-0.157788279,14.0,5,True,False,False,10:30
551,614,"Bradmead, Nine Elms",51.47817208,-0.144690541,38.0,2,True,False,False,10:30
552,615,"Finlay Street, Fulham",51.476885100000004,-0.21589560100000002,11.0,6,True,False,False,10:30
553,612,"Wandsworth Rd, Isley Court, Wandsworth Road",51.46925984,-0.141812513,24.0,6,True,False,False,10:30
554,613,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.21740009300000002,20.0,4,True,False,False,10:30
555,618,"Eel Brook Common, Walham Green",51.47625965,-0.193254007,4.0,19,True,False,False,10:30
556,619,"Irene Road, Parsons Green",51.4737636,-0.19701009600000002,37.0,6,True,False,False,10:30
557,616,"Aintree Street, Fulham",51.48102131,-0.20997349699999998,1.0,23,True,False,False,10:30
558,617,"Elysium Place, Fulham",51.47107905,-0.20784290800000002,4.0,17,True,False,False,10:30
559,622,"Lansdowne Road, Ladbroke Grove",51.50748124,-0.20553590800000002,29.0,0,True,False,False,10:30
560,623,"Nantes Close, Wandsworth",51.46193072,-0.18079178399999998,15.0,6,True,False,False,10:30
561,620,"Surrey Lane, Battersea",51.47518024,-0.167160736,14.0,13,True,False,False,10:30
562,621,"Wandsworth Town Station, Wandsworth",51.46086446,-0.187427294,30.0,3,True,False,False,10:30
563,627,"Holden Street, Battersea",51.468790500000004,-0.158230901,16.0,4,True,False,False,10:30
564,626,"Normand Park, Fulham",51.48438657,-0.20481514,1.0,22,True,False,False,10:30
565,625,"Queen's Circus, Battersea Park",51.47761941,-0.149551631,16.0,12,True,False,False,10:30
566,624,"Courland Grove, Wandsworth Road",51.4729184,-0.13210270400000002,32.0,7,True,False,False,10:30
567,631,"Battersea Park Road, Nine Elms",51.47950170000001,-0.141770709,14.0,12,True,False,False,10:30
568,630,"Clarence Walk, Stockwell",51.47073264,-0.12699406800000002,19.0,8,True,False,False,10:30
569,629,"Morie Street, Wandsworth",51.45995384,-0.190184054,23.0,3,True,False,False,10:30
570,628,"William Morris Way, Sands End",51.46881971,-0.184318843,23.0,3,True,False,False,10:30
571,635,"Greyhound Road, Hammersmith",51.48606206,-0.214428378,9.0,26,True,False,False,10:30
572,634,"Brook Green South, Brook Green",51.49434708,-0.21580455899999998,11.0,22,True,False,False,10:30
573,633,"Vereker Road, West Kensington",51.48959104,-0.20937859399999997,8.0,23,True,False,False,10:30
574,632,"Sheepcote Lane, Battersea",51.47053858,-0.163041605,13.0,14,True,False,False,10:30
575,639,"Coomer Place, West Kensington",51.48357068,-0.202038682,20.0,7,True,False,False,10:30
576,638,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,8.0,17,True,False,False,10:30
577,637,"Spencer Park, Wandsworth Common",51.45787019,-0.17469162300000002,18.0,7,True,False,False,10:30
578,636,"South Park, Sands End",51.46706414,-0.19350207600000002,20.0,8,True,False,False,10:30
579,576,"Alpha Grove, Millwall",51.497304,-0.022793,14.0,9,True,False,False,10:30
580,577,"Globe Town Market, Bethnal Green",51.528869,-0.047548,17.0,3,True,False,False,10:30
581,578,"Hollybush Gardens, Bethnal Green",51.527607,-0.057133,11.0,21,True,False,False,10:30
582,579,"Queen Street 2, Bank",51.511246,-0.093051,36.0,0,True,False,False,10:30
583,580,"Doddington Grove, Kennington",51.48692917,-0.102996299,7.0,27,True,False,False,10:30
584,583,"Abingdon Green, Great College Street",51.497622,-0.125978,20.0,0,True,False,False,10:30
585,584,"Ilchester Gardens, Bayswater",51.512440000000005,-0.19096,0.0,21,True,False,False,10:30
586,586,"Mudchute DLR, Cubitt Town",51.490645,-0.014582,19.0,12,True,False,False,10:30
587,587,"Monument Street, Monument",51.509640000000005,-0.08497,21.0,1,True,False,False,10:30
588,588,"Hoxton Street, Hoxton",51.52959,-0.0801,6.0,21,True,False,False,10:30
589,589,"Drayton Gardens, Chelsea",51.487196000000004,-0.179369,5.0,13,True,False,False,10:30
590,590,"Greenberry Street, St.John's Wood",51.53256,-0.16862,1.0,25,True,False,False,10:30
591,591,"Westfield Library Corner, Shepherd's Bush",51.506093,-0.2242237,6.0,21,True,False,False,10:30
592,593,"Northdown Street, King's Cross",51.531065999999996,-0.11934000000000002,0.0,21,True,False,False,10:30
593,592,"Bishop's Bridge Road East, Bayswater",51.5171,-0.18377000000000002,3.0,16,True,False,False,10:30
594,595,"Hammersmith Road, Hammersmith",51.493266999999996,-0.21985,19.0,1,True,False,False,10:30
595,594,"Kingsway Southbound, Strand",51.513875,-0.117774,22.0,11,True,False,False,10:30
596,597,"Fulham Park Road, Fulham",51.473471,-0.20781999999999998,21.0,6,True,False,False,10:30
597,596,"Parson's Green , Parson's Green",51.472817,-0.199783,14.0,6,True,False,False,10:30
598,599,"Manbre Road, Hammersmith",51.485743,-0.22361599999999998,22.0,4,True,False,False,10:30
599,598,"Southerton Road, Hammersmith",51.494499,-0.228188,22.0,16,True,False,False,10:30
600,601,"BBC White City, White City",51.514767,-0.225787,16.0,19,True,False,False,10:30
601,600,"South Lambeth Road, Vauxhall",51.481747,-0.124642,3.0,18,True,False,False,10:30
602,603,"Caldwell Street, Stockwell",51.477839,-0.11649300000000001,22.0,20,True,False,False,10:30
603,602,"Union Grove, Wandsworth Road",51.472993,-0.133972,35.0,9,True,False,False,10:30
604,605,"Seymour Place, Marylebone",51.520331,-0.163667,17.0,12,True,False,False,10:30
605,604,"St Martin's Close, Camden Town",51.538792,-0.138535,2.0,16,True,False,False,10:30
606,607,"Putney Bridge Station, Fulham",51.468814,-0.210279,13.0,6,True,False,False,10:30
607,606,"Addison Road, Holland Park",51.504199,-0.210941,7.0,19,True,False,False,10:30
608,687,"Maclise Road, Olympia",51.49760804,-0.21145598,6.0,20,True,False,False,10:30
609,686,"Beryl Road, Hammersmith",51.48814438,-0.22245646800000002,7.0,18,True,False,False,10:30
610,685,"Osiers Road, Wandsworth",51.46067005,-0.198735357,10.0,20,True,False,False,10:30
611,684,"Neville Gill Close, Wandsworth",51.45475251,-0.195197203,28.0,3,True,False,False,10:30
612,683,"Dorothy Road, Clapham Junction",51.46506424,-0.163750945,19.0,8,True,False,False,10:30
613,682,"Crisp Road, Hammersmith",51.48810829,-0.22660621,34.0,11,True,False,False,10:30
614,681,"Bishop's Avenue, Fulham",51.47303687,-0.21474980800000001,21.0,22,True,False,False,10:30
615,680,"Westbridge Road, Battersea",51.47768469,-0.17032931699999998,9.0,18,True,False,False,10:30
616,679,"Orbel Street, Battersea",51.47453545,-0.170210533,8.0,17,True,False,False,10:30
617,678,"Esmond Street, Putney",51.46231278,-0.211468596,22.0,7,True,False,False,10:30
618,677,"Heath Road, Battersea",51.46866929,-0.146544642,18.0,8,True,False,False,10:30
619,676,"Hartington Road, Stockwell",51.47787084,-0.126874471,6.0,27,True,False,False,10:30
620,675,"Usk Road, Battersea",51.46348914,-0.18212624800000002,25.0,4,True,False,False,10:30
621,674,"Carnegie Street, King's Cross",51.53546778,-0.11619105,0.0,39,True,False,False,10:30
622,673,"Hibbert Street, Battersea",51.46517078,-0.18038939,29.0,5,True,False,False,10:30
623,672,"Grant Road Central, Clapham Junction",51.46468839999999,-0.17365654600000002,15.0,13,True,False,False,10:30
624,702,"Durant Street, Bethnal Green",51.52868155,-0.065550321,0.0,24,True,False,False,10:30
625,703,"St. Bride Street, Holborn",51.51505991,-0.10534448,14.0,10,True,False,False,10:30
626,700,"Battersea Church Road, Battersea",51.47696496,-0.17434706600000002,18.0,4,True,False,False,10:30
627,701,"Vicarage Crescent, Battersea",51.47287627,-0.176267008,11.0,19,True,False,False,10:30
628,698,"Shoreditch Court, Haggerston",51.53908372,-0.070329419,2.0,33,True,False,False,10:30
629,699,"Belford House, Haggerston",51.5366541,-0.07023031,0.0,38,True,False,False,10:30
630,696,"Charing Cross Hospital, Hammersmith",51.48728535,-0.217995921,8.0,13,True,False,False,10:30
631,697,"Charlotte Terrace, Angel",51.53639219,-0.112721065,0.0,24,True,False,False,10:30
632,694,"Putney Rail Station, Putney",51.46071722,-0.216526155,9.0,9,True,False,False,10:30
633,695,"Islington Green, Angel",51.53638435,-0.102757578,0.0,20,True,False,False,10:30
634,692,"Cadogan Close, Victoria Park",51.54211855,-0.028941601,4.0,17,True,False,False,10:30
635,693,"Felsham Road, Putney",51.464786,-0.215618902,5.0,12,True,False,False,10:30
636,690,"Stanley Grove, Battersea",51.47047503,-0.152130083,13.0,11,True,False,False,10:30
637,691,"Erin Close, Walham Green",51.47946386,-0.195777222,10.0,14,True,False,False,10:30
638,688,"Northfields, Wandsworth",51.46095151,-0.20066766,18.0,10,True,False,False,10:30
639,689,"Spanish Road, Wandsworth",51.45922541,-0.18088495899999998,21.0,9,True,False,False,10:30
640,653,"Simpson Street, Battersea",51.47084722,-0.17070367,12.0,13,True,False,False,10:30
641,652,"Evesham Street, Avondale",51.51148696,-0.218190203,28.0,1,True,False,False,10:30
642,655,"Crabtree Lane, Fulham",51.48294452,-0.219346128,5.0,22,True,False,False,10:30
643,654,"Ashmole Estate, Oval",51.48267821,-0.117661574,21.0,12,True,False,False,10:30
644,649,"World's End Place, West Chelsea",51.48180515,-0.18027465,11.0,11,True,False,False,10:30
645,648,"Peterborough Road, Sands End",51.46904022,-0.19627483,22.0,7,True,False,False,10:30
646,651,"Thorndike Close, West Chelsea",51.48089844,-0.18385357300000002,17.0,8,True,False,False,10:30
647,650,"St. Mark's Road, North Kensington",51.51687069,-0.21387239600000002,11.0,12,True,False,False,10:30
648,645,"Great Suffolk Street, The Borough",51.50173215,-0.100292412,6.0,15,True,False,False,10:30
649,644,"Rainville Road, Hammersmith",51.48373225,-0.22385225600000003,10.0,25,True,False,False,10:30
650,647,"Richmond Way, Shepherd's Bush",51.50035306,-0.217515071,8.0,19,True,False,False,10:30
651,646,"Buckingham Gate, Westminster",51.49886563,-0.137424571,13.0,3,True,False,False,10:30
652,641,"Archbishop's Park, Waterloo",51.49824168,-0.117495865,19.0,4,True,False,False,10:30
653,640,"Silverthorne Road, Battersea",51.47286577,-0.148059277,24.0,3,True,False,False,10:30
654,643,"All Saints' Road, Portobello",51.5190427,-0.204764421,9.0,11,True,False,False,10:30
655,642,"Fawcett Close, Battersea",51.46916161,-0.174485792,28.0,8,True,False,False,10:30
656,668,"Ravenscourt Park Station, Hammersmith",51.49422354,-0.23676993600000001,18.0,8,True,False,False,10:30
657,669,"Teversham Lane, Stockwell",51.47614939,-0.12325850000000001,38.0,1,True,False,False,10:30
658,670,"Ashley Crescent, Battersea",51.46718562,-0.152248582,14.0,13,True,False,False,10:30
659,671,"Parsons Green Station, Parsons Green",51.475089000000004,-0.201968,33.0,22,True,False,False,10:30
660,664,"Austin Road, Battersea",51.474376,-0.155442787,6.0,17,True,False,False,10:30
661,665,"Smugglers Way, Wandsworth",51.46108367,-0.191722864,24.0,4,True,False,False,10:30
662,666,"Olympia Way, Olympia",51.49610093,-0.20815825899999998,3.0,35,True,False,False,10:30
663,667,"Shepherd's Bush Road North, Shepherd's Bush",51.5015946,-0.222293381,9.0,25,True,False,False,10:30
664,660,"West Kensington Station, West Kensington",51.49087074,-0.20602974300000002,6.0,16,True,False,False,10:30
665,661,"All Saints Church, Portobello",51.51632095,-0.202608612,3.0,32,True,False,False,10:30
666,662,"Phene Street, Chelsea",51.48498496,-0.16791986899999997,4.0,20,True,False,False,10:30
667,663,"Clarendon Road, Avondale",51.51323001,-0.211593602,21.0,3,True,False,False,10:30
668,656,"Broomhouse Lane, Parsons Green",51.46841875,-0.199135704,18.0,10,True,False,False,10:30
669,657,"Blythe Road West, Shepherd's Bush",51.499680600000005,-0.221791552,0.0,21,True,False,False,10:30
670,658,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,14.0,14,True,False,False,10:30
671,659,"Grant Road West, Clapham Junction",51.46437067,-0.17461940399999998,33.0,23,True,False,False,10:30
672,747,"Ormonde Gate, Chelsea",51.48796408,-0.161765173,11.0,12,True,False,False,10:30
673,746,"Lots Road, West Chelsea",51.4795738,-0.17903854,15.0,8,True,False,False,10:30
674,745,"Upcerne Road, West Chelsea",51.47816972,-0.18243547,27.0,2,True,False,False,10:30
675,744,"Ingrave Street, Battersea",51.46745485,-0.172293499,14.0,16,True,False,False,10:30
676,751,"Newton Street, Covent Garden",51.51612862,-0.12090940800000001,19.0,3,True,False,False,10:30
677,750,"Culvert Road, Battersea",51.4710956,-0.157850096,20.0,7,True,False,False,10:30
678,749,"Haggerston Road, Haggerston",51.53932857,-0.074284675,,16,True,False,False,10:30
679,748,"Hertford Road, De Beauvoir Town",51.53727795,-0.079201849,1.0,24,True,False,False,10:30
680,739,"Hortensia Road, West Brompton",51.48176572,-0.185273723,8.0,20,True,False,False,10:30
681,738,"Imperial Road, Sands End",51.47514228,-0.18727898699999998,4.0,33,True,False,False,10:30
682,737,"Fulham Broadway, Walham Green",51.47993289,-0.19411695,16.0,7,True,False,False,10:30
683,736,"Queensdale Road, Shepherd's Bush",51.50659035,-0.216104479,26.0,5,True,False,False,10:30
684,743,"Oxford Road, Putney",51.46079243,-0.212607684,23.0,6,True,False,False,10:30
685,742,"Blenheim Crescent, Ladbroke Grove",51.51510818,-0.208565479,1.0,21,True,False,False,10:30
686,741,"Freston Road, Avondale",51.5129814,-0.219486603,16.0,7,True,False,False,10:30
687,740,"Sirdar Road, Avondale",51.51092871,-0.214594781,11.0,15,True,False,False,10:30
688,762,"Storey's Gate, Westminster",51.50070305,-0.129698963,14.0,7,True,False,False,10:30
689,763,"Mile End Park Leisure Centre, Mile End",51.52059714,-0.032566532999999995,12.0,35,True,False,False,10:30
690,760,"Rossmore Road, Marylebone",51.52526975,-0.163795009,5.0,13,True,False,False,10:30
691,761,"Humbolt Road, Fulham",51.48321729,-0.211860644,6.0,21,True,False,False,10:30
692,766,"Ram Street, Wandsworth",51.45752945,-0.192165613,5.0,0,True,False,False,10:30
693,767,"Wandsworth Museum, Wandsworth",51.45705988,-0.200806304,28.0,1,True,False,False,10:30
694,764,"St. John's Road, Clapham Junction",51.46239255,-0.16829214,28.0,4,True,False,False,10:30
695,765,"Ranelagh Gardens, Fulham",51.46760141,-0.20682737,27.0,12,True,False,False,10:30
696,754,"Grenfell Road, Avondale",51.5129006,-0.214762686,15.0,9,True,False,False,10:30
697,755,"The Vale, Chelsea",51.48512191,-0.17497190199999998,9.0,15,True,False,False,10:30
698,752,"Manfred Road, East Putney",51.45816465,-0.20600248,23.0,6,True,False,False,10:30
699,753,"Hammersmith Town Hall, Hammersmith",51.49263658,-0.234094148,16.0,12,True,False,False,10:30
700,758,"Westbourne Park Road, Portobello",51.51787005,-0.201005397,4.0,19,True,False,False,10:30
701,759,"Broadley Terrace, Marylebone",51.52456169,-0.165668686,11.0,7,True,False,False,10:30
702,756,"Prince of Wales Drive, Battersea Park",51.47515398,-0.159169801,11.0,10,True,False,False,10:30
703,757,"Harcourt Terrace, West Brompton",51.48795853,-0.18740450600000003,8.0,16,True,False,False,10:30
704,713,"Hawley Crescent, Camden Town",51.54100708,-0.14326094,15.0,7,True,False,False,10:30
705,712,"Mile End Stadium, Mile End",51.51854104,-0.034903714,21.0,1,True,False,False,10:30
706,715,"Aylward Street, Stepney",51.51563007,-0.049067242999999997,8.0,14,True,False,False,10:30
707,714,"Stewart's Road, Nine Elms",51.47311696,-0.137235175,12.0,16,True,False,False,10:30
708,717,"Dunston Road , Haggerston",51.53658514,-0.075885686,9.0,33,True,False,False,10:30
709,716,"Stainsby Road , Poplar",51.51542791,-0.02356501,1.0,23,True,False,False,10:30
710,719,"Victoria Park Road, Hackney Central",51.53642464,-0.054162264,8.0,24,True,False,False,10:30
711,718,"Ada Street, Hackney Central",51.53571683,-0.060291813,34.0,11,True,False,False,10:30
712,705,"Upper Richmond Road, East Putney",51.45971528,-0.21214593899999998,7.0,18,True,False,False,10:30
713,704,"Mexfield Road, East Putney",51.45682071,-0.20280209800000001,13.0,5,True,False,False,10:30
714,707,"Barons Court Station, West Kensington",51.49021762,-0.21508709199999998,22.0,10,True,False,False,10:30
715,706,"Snowsfields, London Bridge",51.50215353,-0.083632928,27.0,3,True,False,False,10:30
716,709,"Montserrat Road , Putney",51.46321128,-0.215550761,16.0,7,True,False,False,10:30
717,708,"Disraeli Road, Putney",51.46161068,-0.21614583,23.0,8,True,False,False,10:30
718,711,"Everington Street, Fulham",51.48335692,-0.21630554600000002,7.0,24,True,False,False,10:30
719,710,"Albert Bridge Road, Battersea Park",51.47439218,-0.163347594,9.0,9,True,False,False,10:30
720,728,"Putney Bridge Road, East Putney",51.46199911,-0.206240805,18.0,11,True,False,False,10:30
721,729,"St. Peter's Terrace, Fulham",51.47893931,-0.20848529300000002,0.0,22,True,False,False,10:30
722,730,"Bridge Avenue, Hammersmith",51.49208492,-0.229116862,18.0,0,True,False,False,10:30
723,731,"Michael Road, Walham Green",51.47727637,-0.18921046600000002,16.0,20,True,False,False,10:30
724,732,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,1.0,20,True,False,False,10:30
725,733,"Park Lane, Mayfair",51.50542628,-0.150817316,14.0,2,True,False,False,10:30
726,734,"Plough Terrace, Clapham Junction",51.46230566,-0.175407201,22.0,8,True,False,False,10:30
727,735,"Grant Road East, Clapham Junction",51.46489445,-0.17302926,34.0,1,True,False,False,10:30
728,720,"Star Road, West Kensington",51.48724429,-0.205279052,13.0,11,True,False,False,10:30
729,721,"Wendon Street, Old Ford",51.53603947,-0.026262677,2.0,14,True,False,False,10:30
730,722,"Finnis Street, Bethnal Green",51.52458353,-0.058631453,3.0,16,True,False,False,10:30
731,723,"Stephendale Road, Sands End",51.46822047,-0.190346493,30.0,16,True,False,False,10:30
732,724,"Alma Road, Wandsworth",51.45799126,-0.184806157,13.0,15,True,False,False,10:30
733,725,"Thessaly Road North, Nine Elms",51.47732253,-0.13874872300000002,24.0,3,True,False,False,10:30
734,726,"Alfreda Street, Battersea Park",51.47505096,-0.15090837099999999,13.0,8,True,False,False,10:30
735,727,"Chesilton Road, Fulham",51.47569809,-0.20587627,11.0,11,True,False,False,10:30
736,774,"Hurlingham Park, Parsons Green",51.470131,-0.20464000000000002,16.0,3,True,False,False,10:30
737,775,"Little Brook Green, Brook Green",51.496664,-0.22386799999999998,24.0,7,True,False,False,10:30
738,773,"Tallis Street, Temple",51.511891,-0.107349,20.0,3,True,False,False,10:30
739,770,"Gwendwr Road, West Kensington",51.491026,-0.209121,13.0,17,True,False,False,10:30
740,771,"Rifle Place, Avondale",51.509223999999996,-0.21601599999999999,16.0,5,True,False,False,10:30
741,769,"Sandilands Road, Walham Green",51.473611,-0.191803,12.0,8,True,False,False,10:30
